t_ms,avg_bpm,last_bpm,beats,ir,finger
198198,0,0.0,0,710,0
199202,0,0.0,0,707,0
200206,0,0.0,1,93784,1
201208,0,0.0,0,106160,1
202212,0,0.0,0,106909,1
203216,0,0.0,0,102280,1
204220,0,0.0,0,101121,1
205224,0,0.0,0,44228,0
206228,0,0.0,0,1952,0
207230,0,0.0,0,6291,0
208234,0,0.0,0,76306,1
209238,0,0.0,0,55399,1
210242,0,0.0,0,872,0
211246,0,0.0,0,763,0
