t_ms,avg_bpm,last_bpm,beats,ir,finger
17610,0,0.0,0,487,0
18614,0,0.0,0,474,0
19618,0,0.0,0,479,0
20622,0,0.0,0,479,0
21666,0,0.0,0,477,0
22679,0,0.0,0,480,0
23732,0,0.0,0,490,0
24736,0,0.0,0,455,0
25739,0,0.0,0,454,0
26753,0,0.0,0,454,0
