recv_ts,t_ms,avg_bpm,last_bpm,beats,ir,finger
2026-07-23T21:58:42,87300,0,0.0,0,28900,0
2026-07-23T21:58:42,90311,0,0.0,1,28876,0
2026-07-23T21:58:42,93321,0,0.0,1,28268,0
2026-07-23T21:58:42,96332,0,0.0,0,28269,0
2026-07-23T21:58:42,99342,0,0.0,0,28258,0
2026-07-23T21:58:42,102354,0,0.0,0,28267,0
2026-07-23T21:58:42,105364,0,0.0,0,28264,0
2026-07-23T21:58:42,108375,0,0.0,0,28274,0
2026-07-23T21:58:42,111387,0,0.0,0,28278,0
2026-07-23T21:58:42,114397,0,0.0,0,28277,0
2026-07-23T21:58:42,117407,0,0.0,0,28262,0
2026-07-23T21:58:42,120419,0,0.0,0,28276,0
2026-07-23T21:58:42,123429,0,0.0,0,28278,0
2026-07-23T21:58:43,126441,0,0.0,0,28264,0
2026-07-23T21:58:43,129450,0,0.0,0,28291,0
2026-07-23T21:58:43,132462,0,0.0,0,28273,0
2026-07-23T21:58:43,135473,0,0.0,0,28281,0
2026-07-23T21:58:43,138482,0,0.0,0,28266,0
2026-07-23T21:58:43,141493,0,0.0,0,28270,0
2026-07-23T21:58:43,144504,0,0.0,0,28278,0
2026-07-23T21:58:43,147516,0,0.0,0,28275,0
2026-07-23T21:58:43,150526,0,0.0,0,28278,0
2026-07-23T21:58:43,153537,0,0.0,0,28272,0
2026-07-23T21:58:43,156548,0,0.0,0,28695,0
2026-07-23T21:58:43,159559,0,0.0,0,28711,0
2026-07-23T21:58:43,162569,0,0.0,0,28711,0
2026-07-23T21:58:43,165581,0,0.0,0,28717,0
2026-07-23T21:58:43,168591,0,0.0,0,28714,0
2026-07-23T21:58:43,171602,0,0.0,0,28701,0
2026-07-23T21:58:43,174613,0,0.0,0,28698,0
2026-07-23T21:58:43,177624,0,0.0,0,28692,0
2026-07-23T21:58:43,180635,0,0.0,0,28698,0
2026-07-23T21:58:43,183645,0,0.0,0,28710,0
2026-07-23T21:58:43,186655,0,0.0,0,28701,0
2026-07-23T21:58:43,189667,0,0.0,0,28725,0
2026-07-23T21:58:43,192677,0,0.0,0,28714,0
2026-07-23T21:58:43,195687,0,0.0,1,28795,0
2026-07-23T21:58:43,198698,0,0.0,0,28791,0
2026-07-23T21:58:43,201709,0,0.0,0,28798,0
2026-07-23T21:58:43,204720,0,0.0,0,28805,0
2026-07-23T21:58:43,207730,0,0.0,0,28799,0
2026-07-23T21:58:43,210741,0,0.0,0,28799,0
2026-07-23T21:58:43,213751,0,0.0,0,28797,0
2026-07-23T21:58:43,216762,0,0.0,1,33730,0
2026-07-23T21:58:43,219771,0,0.0,0,33724,0
2026-07-23T21:58:43,222783,0,0.0,0,33737,0
2026-07-23T21:58:43,225793,0,0.0,0,33737,0
2026-07-23T21:58:43,228803,0,0.0,0,33742,0
2026-07-23T21:58:43,231815,0,0.0,0,33745,0
2026-07-23T21:58:43,234824,0,0.0,0,33728,0
2026-07-23T21:58:43,237836,0,0.0,0,33729,0
2026-07-23T21:58:43,240847,0,0.0,0,33735,0
2026-07-23T21:58:43,243858,0,0.0,0,33727,0
2026-07-23T21:58:44,246868,0,0.0,0,33737,0
2026-07-23T21:58:44,249878,0,0.0,0,33753,0
2026-07-23T21:58:44,252889,0,0.0,0,33740,0
2026-07-23T21:58:44,255900,0,0.0,0,33741,0
2026-07-23T21:58:44,258910,0,0.0,0,33740,0
2026-07-23T21:58:44,261922,0,0.0,0,33734,0
2026-07-23T21:58:44,264933,0,0.0,0,28708,0
2026-07-23T21:58:44,267944,0,0.0,0,28692,0
2026-07-23T21:58:44,270954,0,0.0,0,28694,0
2026-07-23T21:58:44,273965,0,0.0,0,24017,0
2026-07-23T21:58:44,276975,0,0.0,0,27181,0
2026-07-23T21:58:44,279986,0,0.0,0,27198,0
2026-07-23T21:58:44,282996,0,0.0,0,27178,0
2026-07-23T21:58:44,286008,0,0.0,0,27196,0
2026-07-23T21:58:44,289019,0,0.0,0,27511,0
2026-07-23T21:58:44,292029,0,0.0,0,27540,0
2026-07-23T21:58:44,295040,0,0.0,0,27541,0
2026-07-23T21:58:44,298050,0,0.0,1,27832,0
2026-07-23T21:58:44,301061,0,0.0,0,27848,0
2026-07-23T21:58:44,304072,0,0.0,0,27848,0
2026-07-23T21:58:44,307084,0,0.0,0,27829,0
2026-07-23T21:58:44,310093,0,0.0,0,27851,0
2026-07-23T21:58:44,313105,0,0.0,0,27849,0
2026-07-23T21:58:44,316116,0,0.0,0,27849,0
2026-07-23T21:58:44,319125,0,0.0,1,27759,0
2026-07-23T21:58:44,322137,0,0.0,1,27729,0
2026-07-23T21:58:44,325147,0,0.0,0,22539,0
2026-07-23T21:58:44,328158,0,0.0,1,26901,0
2026-07-23T21:58:44,331169,0,0.0,0,26906,0
2026-07-23T21:58:44,334179,0,0.0,0,26927,0
2026-07-23T21:58:44,337191,0,0.0,0,25858,0
2026-07-23T21:58:44,340202,0,0.0,0,25861,0
2026-07-23T21:58:44,343212,0,0.0,0,25868,0
2026-07-23T21:58:44,346224,0,0.0,0,28159,0
2026-07-23T21:58:44,349234,0,0.0,0,22961,0
2026-07-23T21:58:45,352244,0,0.0,0,27170,0
2026-07-23T21:58:45,355255,0,0.0,0,26276,0
2026-07-23T21:58:45,358266,0,0.0,1,26267,0
2026-07-23T21:58:45,361276,0,0.0,0,26261,0
2026-07-23T21:58:45,364287,0,0.0,0,26481,0
2026-07-23T21:58:45,367299,0,0.0,0,26499,0
2026-07-23T21:58:45,370309,0,0.0,0,26495,0
2026-07-23T21:58:45,373321,0,0.0,0,26496,0
2026-07-23T21:58:45,376331,0,0.0,0,26481,0
2026-07-23T21:58:45,379343,0,0.0,0,26489,0
2026-07-23T21:58:45,382353,0,0.0,0,21705,0
2026-07-23T21:58:45,385364,0,0.0,0,26771,0
2026-07-23T21:58:45,388375,0,0.0,0,26765,0
2026-07-23T21:58:45,391387,0,0.0,0,26825,0
2026-07-23T21:58:45,394398,0,0.0,0,27641,0
2026-07-23T21:58:45,397408,0,0.0,0,27607,0
2026-07-23T21:58:45,400418,0,0.0,0,27613,0
2026-07-23T21:58:45,403430,0,0.0,0,27625,0
2026-07-23T21:58:45,406440,0,0.0,0,27616,0
2026-07-23T21:58:45,409451,0,0.0,0,27601,0
2026-07-23T21:58:45,412463,0,0.0,0,27616,0
2026-07-23T21:58:45,415473,0,0.0,0,27617,0
2026-07-23T21:58:45,418485,0,0.0,0,27610,0
2026-07-23T21:58:45,421496,0,0.0,0,27609,0
2026-07-23T21:58:45,424506,0,0.0,0,27615,0
2026-07-23T21:58:45,427518,0,0.0,0,27609,0
2026-07-23T21:58:45,430528,0,0.0,0,27608,0
2026-07-23T21:58:45,433539,0,0.0,0,27613,0
2026-07-23T21:58:45,436551,0,0.0,0,27610,0
2026-07-23T21:58:45,439561,0,0.0,0,27612,0
2026-07-23T21:58:45,442573,0,0.0,0,27610,0
2026-07-23T21:58:45,445584,0,0.0,0,27610,0
2026-07-23T21:58:45,448595,0,0.0,0,27621,0
2026-07-23T21:58:45,451606,0,0.0,0,27837,0
2026-07-23T21:58:45,454617,0,0.0,1,27821,0
2026-07-23T21:58:46,457628,0,0.0,0,27820,0
2026-07-23T21:58:46,460639,0,0.0,0,27827,0
2026-07-23T21:58:46,463648,0,0.0,0,27823,0
2026-07-23T21:58:46,466659,0,0.0,0,27816,0
2026-07-23T21:58:46,469670,0,0.0,0,27818,0
2026-07-23T21:58:46,472682,0,0.0,0,26655,0
2026-07-23T21:58:46,475692,0,0.0,0,26666,0
2026-07-23T21:58:46,478702,0,0.0,0,26661,0
2026-07-23T21:58:46,481714,0,0.0,0,26676,0
2026-07-23T21:58:46,484723,0,0.0,0,26672,0
2026-07-23T21:58:46,487734,0,0.0,0,26684,0
2026-07-23T21:58:46,490746,0,0.0,0,26669,0
2026-07-23T21:58:46,493756,0,0.0,0,26685,0
2026-07-23T21:58:46,496767,0,0.0,0,26677,0
2026-07-23T21:58:46,499777,0,0.0,0,26684,0
2026-07-23T21:58:46,502789,0,0.0,0,26671,0
2026-07-23T21:58:46,505798,0,0.0,0,26058,0
2026-07-23T21:58:46,508809,0,0.0,0,28530,0
2026-07-23T21:58:46,511821,0,0.0,0,28519,0
2026-07-23T21:58:46,514831,0,0.0,0,28525,0
2026-07-23T21:58:46,517842,0,0.0,0,28526,0
2026-07-23T21:58:46,520853,0,0.0,0,28529,0
2026-07-23T21:58:46,523863,0,0.0,0,28523,0
2026-07-23T21:58:46,526874,0,0.0,0,28531,0
2026-07-23T21:58:46,529885,0,0.0,2,29152,0
2026-07-23T21:58:46,532895,0,0.0,2,29154,0
2026-07-23T21:58:46,535906,0,0.0,0,29149,0
2026-07-23T21:58:46,538916,0,0.0,0,29150,0
2026-07-23T21:58:46,541927,0,0.0,0,29156,0
2026-07-23T21:58:46,544937,0,0.0,0,29166,0
2026-07-23T21:58:46,547948,0,0.0,0,29164,0
2026-07-23T21:58:46,550959,0,0.0,0,29156,0
2026-07-23T21:58:46,553969,0,0.0,0,29160,0
2026-07-23T21:58:46,556980,0,0.0,0,29148,0
2026-07-23T21:58:46,559991,0,0.0,0,28334,0
2026-07-23T21:58:47,563002,0,0.0,0,28336,0
2026-07-23T21:58:47,566012,0,0.0,0,28339,0
2026-07-23T21:58:47,569023,0,0.0,0,28336,0
2026-07-23T21:58:47,572034,0,0.0,0,28333,0
2026-07-23T21:58:47,575045,0,0.0,0,28344,0
2026-07-23T21:58:47,578056,0,0.0,0,28339,0
2026-07-23T21:58:47,581067,0,0.0,0,28337,0
2026-07-23T21:58:47,584076,0,0.0,1,28272,0
2026-07-23T21:58:47,587088,0,0.0,0,28275,0
2026-07-23T21:58:47,590098,0,0.0,0,28274,0
2026-07-23T21:58:47,593109,0,0.0,0,28270,0
2026-07-23T21:58:47,596119,0,0.0,0,28282,0
2026-07-23T21:58:47,599130,0,0.0,0,28279,0
2026-07-23T21:58:47,602141,0,0.0,0,28278,0
2026-07-23T21:58:47,605151,0,0.0,0,44091,0
2026-07-23T21:58:47,608163,0,0.0,0,2460,0
2026-07-23T21:58:47,611174,0,0.0,0,23452,0
2026-07-23T21:58:47,614184,0,0.0,0,23447,0
2026-07-23T21:58:47,617194,0,0.0,2,23441,0
2026-07-23T21:58:47,620206,0,0.0,0,23434,0
2026-07-23T21:58:47,623215,0,0.0,0,23428,0
2026-07-23T21:58:47,626226,0,0.0,0,23425,0
2026-07-23T21:58:47,629237,0,0.0,0,23442,0
2026-07-23T21:58:47,632248,0,0.0,0,23438,0
2026-07-23T21:58:47,635258,0,0.0,0,23434,0
2026-07-23T21:58:47,638269,0,0.0,0,23435,0
2026-07-23T21:58:47,641280,0,0.0,0,23434,0
2026-07-23T21:58:47,644291,0,0.0,0,22444,0
2026-07-23T21:58:48,647302,0,0.0,0,22445,0
2026-07-23T21:58:48,650312,0,0.0,0,22437,0
2026-07-23T21:58:48,653322,0,0.0,1,43492,0
2026-07-23T21:58:48,656334,0,0.0,0,24750,0
2026-07-23T21:58:48,659343,0,0.0,0,672,0
2026-07-23T21:58:48,662354,0,0.0,1,693,0
2026-07-23T21:58:48,665365,0,0.0,0,710,0
2026-07-23T21:58:48,668377,0,0.0,2,702,0
2026-07-23T21:58:48,671386,0,0.0,0,702,0
2026-07-23T21:58:48,674397,0,0.0,0,701,0
2026-07-23T21:58:48,677408,0,0.0,0,701,0
2026-07-23T21:58:48,680418,0,0.0,0,717,0
2026-07-23T21:58:48,683429,0,0.0,0,715,0
2026-07-23T21:58:48,686440,0,0.0,0,699,0
2026-07-23T21:58:48,689450,0,0.0,0,714,0
2026-07-23T21:58:48,692461,0,0.0,0,716,0
2026-07-23T21:58:48,695471,0,0.0,0,716,0
2026-07-23T21:58:48,698481,0,0.0,0,699,0
2026-07-23T21:58:48,701492,0,0.0,0,717,0
2026-07-23T21:58:48,704504,0,0.0,0,700,0
2026-07-23T21:58:48,707513,0,0.0,0,722,0
2026-07-23T21:58:48,710525,0,0.0,0,712,0
2026-07-23T21:58:48,713535,0,0.0,0,715,0
2026-07-23T21:58:48,716546,0,0.0,0,715,0
2026-07-23T21:58:48,719556,0,0.0,0,716,0
2026-07-23T21:58:48,722566,0,0.0,0,755,0
2026-07-23T21:58:48,725577,0,0.0,1,722,0
2026-07-23T21:58:48,728587,0,0.0,0,714,0
2026-07-23T21:58:48,731598,0,0.0,0,733,0
2026-07-23T21:58:48,734609,0,0.0,0,741,0
2026-07-23T21:58:48,737619,0,0.0,0,719,0
2026-07-23T21:58:48,740630,0,0.0,0,703,0
2026-07-23T21:58:48,743641,0,0.0,0,715,0
2026-07-23T21:58:48,746651,0,0.0,0,686,0
2026-07-23T21:58:48,749663,0,0.0,2,708,0
2026-07-23T21:58:48,752673,0,0.0,0,691,0
2026-07-23T21:58:48,755684,0,0.0,0,707,0
2026-07-23T21:58:48,758695,0,0.0,0,708,0
2026-07-23T21:58:48,761706,0,0.0,0,722,0
2026-07-23T21:58:48,764716,0,0.0,2,711,0
2026-07-23T21:58:48,767728,0,0.0,0,713,0
2026-07-23T21:58:48,770738,0,0.0,0,715,0
2026-07-23T21:58:48,773749,0,0.0,0,728,0
2026-07-23T21:58:48,776759,0,0.0,0,727,0
2026-07-23T21:58:48,779771,0,0.0,0,728,0
2026-07-23T21:58:48,782782,0,0.0,0,724,0
2026-07-23T21:58:48,785792,0,0.0,0,723,0
2026-07-23T21:58:48,788803,0,0.0,1,700,0
2026-07-23T21:58:48,791814,0,0.0,0,701,0
2026-07-23T21:58:48,794824,0,0.0,0,697,0
2026-07-23T21:58:48,797835,0,0.0,0,685,0
2026-07-23T21:58:48,800847,0,0.0,0,711,0
2026-07-23T21:58:48,803858,0,0.0,0,719,0
2026-07-23T21:58:48,806868,0,0.0,1,704,0
2026-07-23T21:58:48,809879,0,0.0,0,702,0
2026-07-23T21:58:48,812890,0,0.0,0,717,0
2026-07-23T21:58:48,815901,0,0.0,0,700,0
2026-07-23T21:58:48,818911,0,0.0,0,715,0
2026-07-23T21:58:48,821922,0,0.0,0,700,0
2026-07-23T21:58:48,824932,0,0.0,0,716,0
2026-07-23T21:58:48,827944,0,0.0,0,710,0
2026-07-23T21:58:48,830953,0,0.0,0,730,0
2026-07-23T21:58:48,833965,0,0.0,0,724,0
2026-07-23T21:58:48,836976,0,0.0,0,712,0
2026-07-23T21:58:49,839987,0,0.0,0,705,0
2026-07-23T21:58:49,842998,0,0.0,0,684,0
2026-07-23T21:58:49,846008,0,0.0,0,703,0
2026-07-23T21:58:49,849018,0,0.0,0,702,0
2026-07-23T21:58:49,852029,0,0.0,0,711,0
2026-07-23T21:58:49,855040,0,0.0,0,712,0
2026-07-23T21:58:49,858051,0,0.0,0,704,0
2026-07-23T21:58:49,861062,0,0.0,0,722,0
2026-07-23T21:58:49,864074,0,0.0,0,736,0
2026-07-23T21:58:49,867084,0,0.0,0,723,0
2026-07-23T21:58:49,870096,0,0.0,0,721,0
2026-07-23T21:58:49,873106,0,0.0,0,724,0
2026-07-23T21:58:49,876118,0,0.0,0,717,0
2026-07-23T21:58:49,879129,0,0.0,0,687,0
2026-07-23T21:58:49,882138,0,0.0,0,705,0
2026-07-23T21:58:49,885149,0,0.0,0,712,0
2026-07-23T21:58:49,888161,0,0.0,0,700,0
2026-07-23T21:58:49,891171,0,0.0,0,701,0
2026-07-23T21:58:49,894183,0,0.0,0,700,0
2026-07-23T21:58:49,897193,0,0.0,0,704,0
2026-07-23T21:58:49,900204,0,0.0,0,701,0
2026-07-23T21:58:49,903216,0,0.0,0,725,0
2026-07-23T21:58:49,906226,0,0.0,0,692,0
2026-07-23T21:58:49,909236,0,0.0,0,699,0
2026-07-23T21:58:49,912248,0,0.0,0,689,0
2026-07-23T21:58:49,915258,0,0.0,0,701,0
2026-07-23T21:58:49,918269,0,0.0,0,710,0
2026-07-23T21:58:49,921280,0,0.0,0,698,0
2026-07-23T21:58:49,924292,0,0.0,0,693,0
2026-07-23T21:58:49,927302,0,0.0,0,699,0
2026-07-23T21:58:49,930313,0,0.0,0,699,0
2026-07-23T21:58:49,933323,0,0.0,0,685,0
2026-07-23T21:58:49,936335,0,0.0,0,706,0
2026-07-23T21:58:49,939345,0,0.0,0,706,0
2026-07-23T21:58:49,942356,0,0.0,1,701,0
2026-07-23T21:58:49,945365,0,0.0,0,696,0
2026-07-23T21:58:49,948377,0,0.0,1,707,0
2026-07-23T21:58:49,951386,0,0.0,0,714,0
2026-07-23T21:58:49,954397,0,0.0,0,717,0
2026-07-23T21:58:49,957408,0,0.0,0,703,0
2026-07-23T21:58:49,960418,0,0.0,0,715,0
2026-07-23T21:58:49,963427,0,0.0,0,706,0
2026-07-23T21:58:49,966439,0,0.0,0,720,0
2026-07-23T21:58:49,969449,0,0.0,0,721,0
2026-07-23T21:58:49,972458,0,0.0,0,721,0
2026-07-23T21:58:49,975470,0,0.0,0,690,0
2026-07-23T21:58:49,978480,0,0.0,0,904,0
2026-07-23T21:58:49,981489,0,0.0,2,705,0
2026-07-23T21:58:49,984500,0,0.0,1,702,0
2026-07-23T21:58:49,987511,0,0.0,0,709,0
2026-07-23T21:58:49,990520,0,0.0,0,710,0
2026-07-23T21:58:49,993531,0,0.0,0,721,0
2026-07-23T21:58:49,996541,0,0.0,0,719,0
2026-07-23T21:58:49,999550,0,0.0,0,928,0
2026-07-23T21:58:49,1002562,0,0.0,2,913,0
2026-07-23T21:58:49,1005572,0,0.0,2,823,0
2026-07-23T21:58:49,1008581,0,0.0,1,825,0
2026-07-23T21:58:49,1011592,0,0.0,2,804,0
2026-07-23T21:58:49,1014602,0,0.0,0,921,0
2026-07-23T21:58:50,1017613,0,0.0,2,955,0
2026-07-23T21:58:50,1020623,0,0.0,2,931,0
2026-07-23T21:58:50,1023634,0,0.0,1,969,0
2026-07-23T21:58:50,1026645,0,0.0,2,961,0
2026-07-23T21:58:50,1029656,0,0.0,3,983,0
2026-07-23T21:58:50,1032667,0,0.0,2,969,0
2026-07-23T21:58:50,1035677,0,0.0,1,706,0
2026-07-23T21:58:50,1038688,0,0.0,2,687,0
2026-07-23T21:58:50,1041698,0,0.0,0,703,0
2026-07-23T21:58:50,1044707,0,0.0,0,1160,0
2026-07-23T21:58:50,1047719,0,0.0,1,1176,0
2026-07-23T21:58:50,1050729,0,0.0,2,1209,0
2026-07-23T21:58:50,1053739,0,0.0,3,1154,0
2026-07-23T21:58:50,1056749,0,0.0,1,1231,0
2026-07-23T21:58:50,1059760,0,0.0,3,1485,0
2026-07-23T21:58:50,1062770,0,0.0,2,1523,0
2026-07-23T21:58:50,1065781,0,0.0,2,1526,0
2026-07-23T21:58:50,1068791,0,0.0,3,1541,0
2026-07-23T21:58:50,1071802,0,0.0,2,1388,0
2026-07-23T21:58:50,1074812,0,0.0,2,1522,0
2026-07-23T21:58:50,1077824,0,0.0,3,1421,0
2026-07-23T21:58:50,1080833,0,0.0,2,1202,0
2026-07-23T21:58:50,1083844,0,0.0,2,690,0
2026-07-23T21:58:50,1086855,0,0.0,0,705,0
2026-07-23T21:58:50,1089865,0,0.0,0,696,0
2026-07-23T21:58:50,1092876,0,0.0,0,691,0
2026-07-23T21:58:50,1095886,0,0.0,0,714,0
2026-07-23T21:58:50,1098898,0,0.0,0,708,0
2026-07-23T21:58:50,1101907,0,0.0,0,693,0
2026-07-23T21:58:50,1104918,0,0.0,0,696,0
2026-07-23T21:58:50,1107929,0,0.0,0,701,0
2026-07-23T21:58:50,1110939,0,0.0,0,709,0
2026-07-23T21:58:50,1113950,0,0.0,0,696,0
2026-07-23T21:58:50,1116960,0,0.0,0,706,0
2026-07-23T21:58:50,1119971,0,0.0,0,708,0
2026-07-23T21:58:50,1122983,0,0.0,0,694,0
2026-07-23T21:58:50,1125993,0,0.0,0,700,0
2026-07-23T21:58:50,1129004,0,0.0,0,702,0
2026-07-23T21:58:50,1132013,0,0.0,0,697,0
2026-07-23T21:58:50,1135024,0,0.0,0,705,0
2026-07-23T21:58:50,1138036,0,0.0,0,700,0
2026-07-23T21:58:50,1141045,0,0.0,0,700,0
2026-07-23T21:58:50,1144056,0,0.0,0,699,0
2026-07-23T21:58:50,1147067,0,0.0,0,704,0
2026-07-23T21:58:50,1150078,0,0.0,0,712,0
2026-07-23T21:58:50,1153088,0,0.0,0,704,0
2026-07-23T21:58:50,1156099,0,0.0,0,692,0
2026-07-23T21:58:50,1159109,0,0.0,0,704,0
2026-07-23T21:58:50,1162121,0,0.0,0,708,0
2026-07-23T21:58:50,1165130,0,0.0,0,705,0
2026-07-23T21:58:51,1168141,0,0.0,0,711,0
2026-07-23T21:58:51,1171151,0,0.0,0,709,0
2026-07-23T21:58:51,1174163,0,0.0,0,696,0
2026-07-23T21:58:51,1177173,0,0.0,0,713,0
2026-07-23T21:58:51,1180184,0,0.0,0,714,0
2026-07-23T21:58:51,1183193,0,0.0,1,734,0
2026-07-23T21:58:51,1186204,0,0.0,2,738,0
2026-07-23T21:58:51,1189215,0,0.0,1,1020,0
2026-07-23T21:58:51,3003,0,0.0,0,44701,0
2026-07-23T21:58:51,6012,0,0.0,0,83182,1
2026-07-23T21:58:51,9023,0,0.0,0,82853,1
2026-07-23T21:58:51,12034,0,0.0,0,85552,1
2026-07-23T21:58:51,15045,0,0.0,0,83301,1
2026-07-23T21:58:51,18076,0,0.0,0,84840,1
2026-07-23T21:58:51,21191,0,0.0,0,84827,1
2026-07-23T21:58:51,24278,0,0.0,0,84825,1
2026-07-23T21:58:51,27368,0,0.0,0,84817,1
2026-07-23T21:58:53,30380,0,0.0,0,82574,1
2026-07-23T21:58:56,33397,0,68.5,2,85236,1
2026-07-23T21:58:59,36398,0,68.5,0,85238,1
2026-07-23T21:59:02,39411,0,68.5,0,85228,1
2026-07-23T21:59:06,42443,0,68.5,0,85203,1
2026-07-23T21:59:09,45473,0,68.5,0,85218,1
2026-07-23T21:59:12,48483,0,68.5,0,83915,1
2026-07-23T21:59:14,51494,0,68.5,0,83911,1
2026-07-23T21:59:18,54503,0,68.5,0,83898,1
2026-07-23T21:59:21,57536,0,2.6,1,83275,1
2026-07-23T21:59:24,60561,0,2.6,0,75639,1
2026-07-23T21:59:27,63595,0,2.6,0,78003,1
2026-07-23T21:59:30,66647,0,0.0,0,49972,0
2026-07-23T21:59:33,69678,0,0.0,0,52739,1
2026-07-23T21:59:36,72730,0,0.0,0,52921,1
2026-07-23T21:59:39,75740,0,0.0,0,63392,1
2026-07-23T21:59:42,78744,0,0.0,0,51590,1
2026-07-23T21:59:45,81758,0,0.0,0,49115,0
2026-07-23T21:59:48,84792,0,0.0,0,54714,1
2026-07-23T21:59:51,87801,0,0.0,0,97402,1
2026-07-23T21:59:54,90814,0,0.0,0,83040,1
2026-07-23T21:59:57,93845,0,0.0,0,15827,0
2026-07-23T22:00:00,96876,0,0.0,0,18885,0
2026-07-23T22:00:03,99887,0,0.0,0,161505,1
2026-07-23T22:00:06,102900,0,0.0,0,67128,1
2026-07-23T22:00:09,105917,0,0.0,0,126920,1
2026-07-23T22:00:12,108932,0,0.0,0,153334,1
2026-07-23T22:00:15,111945,0,0.0,0,153261,1
2026-07-23T22:00:18,115002,0,0.0,0,153060,1
2026-07-23T22:00:21,118012,0,1.0,1,153091,1
2026-07-23T22:00:24,121064,0,18.4,1,153494,1
2026-07-23T22:00:27,124075,0,18.4,0,154088,1
2026-07-23T22:00:30,127086,0,12.5,1,151328,1
2026-07-23T22:00:33,130098,0,12.5,0,160279,1
2026-07-23T22:00:36,133109,0,12.5,0,160722,1
2026-07-23T22:00:39,136109,0,0.0,0,13089,0
2026-07-23T22:00:42,139132,0,0.0,0,25276,0
2026-07-23T22:00:45,142143,0,0.0,0,18105,0
2026-07-23T22:00:48,145194,0,0.0,0,21318,0
2026-07-23T22:00:51,148206,0,0.0,1,24493,0
2026-07-23T22:00:54,151217,0,0.0,0,22766,0
2026-07-23T22:00:57,154230,0,0.0,0,32283,0
2026-07-23T22:01:00,157240,0,0.0,0,12858,0
2026-07-23T22:01:03,160292,0,0.0,0,12945,0
2026-07-23T22:01:06,163325,0,0.0,0,12820,0
2026-07-23T22:01:09,166335,0,0.0,1,22818,0
2026-07-23T22:01:12,169388,0,0.0,0,16934,0
2026-07-23T22:01:16,172559,0,0.0,0,17439,0
2026-07-23T22:01:19,175571,0,0.0,2,16399,0
2026-07-23T22:01:22,178572,0,0.0,1,14656,0
2026-07-23T22:01:25,181572,0,0.0,1,14373,0
2026-07-23T22:01:28,184580,0,0.0,1,17077,0
2026-07-23T22:01:31,187618,0,0.0,0,12843,0
2026-07-23T22:01:34,190630,0,0.0,1,13065,0
2026-07-23T22:01:37,193682,0,0.0,0,13815,0
2026-07-23T22:01:40,196736,0,0.0,0,12848,0
2026-07-23T22:01:43,199748,0,0.0,1,12834,0
2026-07-23T22:01:46,202768,0,0.0,0,12841,0
2026-07-23T22:01:49,205769,0,0.0,1,12834,0
2026-07-23T22:01:52,208804,0,0.0,1,12826,0
2026-07-23T22:01:55,211831,0,0.0,0,12885,0
2026-07-23T22:01:58,214869,0,0.0,0,34787,0
2026-07-23T22:02:01,217921,0,0.0,0,20854,0
2026-07-23T22:02:04,220973,0,0.0,0,50370,1
2026-07-23T22:02:07,223984,0,0.0,0,50401,1
2026-07-23T22:02:10,226997,0,0.0,0,50400,1
2026-07-23T22:02:13,230016,0,0.0,0,50416,1
2026-07-23T22:02:16,233061,0,0.0,0,50404,1
2026-07-23T22:02:19,236093,0,0.0,0,50409,1
2026-07-23T22:02:22,239106,0,0.0,0,50418,1
